LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.284, Time: 1.808470 s
         4125652 function calls (4056072 primitive calls) in 4.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 types.py:566(IdentifiedStructType)
        1    0.000    0.000    0.000    0.000 values.py:530(NamedValue)
        1    0.000    0.000    0.000    0.000 specifiers.py:720(__iter__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(Forward)
        1    0.000    0.000    0.000    0.000 zipfile.py:1946(PyZipFile)
        1    0.000    0.000    0.000    0.000 tokens.py:17(DirectiveToken)
        1    0.000    0.000    0.000    0.000 parser.py:69(ParserError)
        1    0.000    0.000    0.000    0.000 axis.py:407(XTick)
        1    0.000    0.000    0.000    0.000 widgets.py:64(Widget)
        1    0.000    0.000    0.000    0.000 mathtext.py:107(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(ParseExpression)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:145(ChunkStream)
        1    0.000    0.000    0.000    0.000 ImageFile.py:337(Parser)
        1    0.000    0.000    0.000    0.000 ticker.py:1462(PercentFormatter)
        1    0.000    0.000    0.000    0.000 tempfile.py:598(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:702(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:1057(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:2203(NullHandler)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 index_tricks.py:525(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
        1    0.000    0.000    0.000    0.000 _globals.py:57(_NoValueType)
        7    0.000    0.000    0.000    0.000 functools.py:753(<listcomp>)
        2    0.000    0.000    0.000    0.000 _version.py:9(get_versions)
        1    0.000    0.000    0.000    0.000 linalg.py:73(_BLAS)
       10    0.000    0.000    0.000    0.000 numbers.py:1186(bool_as_bool)
        1    0.000    0.000    0.000    0.000 randomdecl.py:191(<listcomp>)
        1    0.000    0.000    0.000    0.000 randomdecl.py:224(<listcomp>)
        1    0.000    0.000    0.000    0.000 dufunc.py:55(DUFuncLowerer)
        3    0.000    0.000    0.000    0.000 nrt.py:53(_init_guard)
        1    0.000    0.000    0.000    0.000 builtins.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:399(<listcomp>)
        8    0.000    0.000    0.000    0.000 models.py:717(inner_models)
        3    0.000    0.000    0.000    0.000 utils.py:228(push)
        1    0.000    0.000    0.000    0.000 ir.py:658(SetAttr)
        1    0.000    0.000    0.000    0.000 ir.py:866(Print)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3715(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 pkgutil.py:194(ImpImporter)
        1    0.000    0.000    0.000    0.000 ImageTk.py:206(BitmapImage)
        1    0.000    0.000    0.000    0.000 __init__.py:526(StringVar)
        1    0.000    0.000    0.000    0.000 mathtext.py:362(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1714(Ship)
        1    0.000    0.000    0.000    0.000 transforms.py:2455(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3805(StringEnd)
        3    0.000    0.000    0.000    0.000 __init__.py:502(CFunctionType)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        2    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 arrayobj.py:750(BooleanArrayIndexer)
        1    0.000    0.000    0.000    0.000 randomdecl.py:143(<listcomp>)
        6    0.000    0.000    0.000    0.000 compiler_machinery.py:99(get_analysis)
        1    0.000    0.000    0.000    0.000 typeinfer.py:43(TypeVar)
        1    0.000    0.000    0.000    0.000 base.py:1187(_wrap_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:671(MemoryViewAttribute)
        1    0.000    0.000    0.000    0.000 extending.py:506(SentryLiteralArgs)
        1    0.000    0.000    0.000    0.000 generators.py:11(GeneratorDescriptor)
        1    0.000    0.000    0.000    0.000 npytypes.py:548(NestedArray)
        1    0.000    0.000    0.000    0.000 scalars.py:230(EnumMember)
        1    0.000    0.000    0.000    0.000 cpu_options.py:74(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:351(ICMPInstr)
        1    0.000    0.000    0.000    0.000 abstract.py:328(IteratorType)
        1    0.000    0.000    0.000    0.000 ir.py:255(VarMap)
        1    0.000    0.000    0.000    0.000 socket.py:211(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 plistlib.py:456(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 axis.py:468(YTick)
        1    0.000    0.000    0.000    0.000 offsetbox.py:498(PaddedBox)
        1    0.000    0.000    0.000    0.000 tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:232(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 rrule.py:65(weekday)
        1    0.000    0.000    0.000    0.000 widgets.py:588(RangeSlider)
        1    0.000    0.000    0.000    0.000 _mathtext.py:569(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4438(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 __init__.py:27(classproperty)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1040(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
        4    0.000    0.000    0.000    0.000 npyimpl.py:322(_unpack_output_values)
        5    0.000    0.000    0.000    0.000 setdecl.py:183(ConcreteInplaceSetOperator)
        1    0.000    0.000    0.000    0.000 {built-in method numba.core.runtime._nrt_python.memsys_set_atomic_inc_dec}
        2    0.000    0.000    0.000    0.000 codegen.py:621(enable_object_caching)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:615(TransformLiteralUnrollConstListToTuple)
        1    0.000    0.000    0.000    0.000 byteflow.py:1458(AdaptDFA)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:1989(_is_unpack)
        1    0.000    0.000    0.000    0.000 packer.py:60(ArgPacker)
        1    0.000    0.000    0.000    0.000 npytypes.py:34(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 numpy_support.py:311(UFuncLoopSpec)
        1    0.000    0.000    0.000    0.000 containers.py:345(_StarArgTupleMixin)
        6    0.000    0.000    0.000    0.000 common.py:32(yield_type)
        1    0.000    0.000    0.000    0.000 misc.py:532(__init__)
        1    0.000    0.000    0.000    0.000 types.py:109(PointerType)
        2    0.000    0.000    0.000    0.000 version.py:54(InvalidVersion)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2439(Keyword)
        1    0.000    0.000    0.000    0.000 dialog.py:10(Dialog)
        1    0.000    0.000    0.000    0.000 simpledialog.py:270(_QueryDialog)
        1    0.000    0.000    0.000    0.000 offsetbox.py:372(PackerBase)
        1    0.000    0.000    0.000    0.000 widgets.py:2597(ToolHandles)
        1    0.000    0.000    0.000    0.000 backend_tools.py:135(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:594(ToolHome)
        1    0.000    0.000    0.000    0.000 transforms.py:2181(BlendedGenericTransform)
        4    0.000    0.000    0.000    0.000 pyparsing.py:639(__len__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4755(__str__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:477(QName)
        1    0.000    0.000    0.000    0.000 scale.py:406(SymmetricalLogScale)
        8    0.000    0.000    0.000    0.000 __init__.py:56(fget)
        1    0.000    0.000    0.000    0.000 gzip.py:75(_PaddedFile)
        1    0.000    0.000    0.000    0.000 Image.py:3142(register_save)
        1    0.000    0.000    0.000    0.000 core.py:6234(mvoid)
        1    0.000    0.000    0.000    0.000 __init__.py:1225(_StderrHandler)
        1    0.000    0.000    0.000    0.000 index_tricks.py:253(__init__)
        6    0.000    0.000    0.000    0.000 utils.py:49(_set_function_name)
        1    0.000    0.000    0.000    0.000 threading.py:359(notify)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        2    0.000    0.000    0.000    0.000 sre_parse.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:312(check)
        1    0.000    0.000    0.000    0.000 setobj.py:1101(SetIterInstance)
        4    0.000    0.000    0.000    0.000 arraymath.py:1026(nan_min_max_factory)
        1    0.000    0.000    0.000    0.000 array_exprs.py:19(RewriteArrayExprs)
        1    0.000    0.000    0.000    0.000 fastmathpass.py:5(FastFloatBinOpVisitor)
        3    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
        1    0.000    0.000    0.000    0.000 npydecl.py:260(NumpyRulesUnaryArrayOperator)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:755(_ensure_subclassable)
        3    0.000    0.000    0.000    0.000 transforms.py:754(consolidate_multi_exit_withs)
        1    0.000    0.000    0.000    0.000 cgutils.py:254(Structure)
        1    0.000    0.000    0.000    0.000 instructions.py:468(StoreAtomicInstr)
        1    0.000    0.000    0.000    0.000 containers.py:885(StructRef)
        1    0.000    0.000    0.000    0.000 errors.py:188(__init__)
        1    0.000    0.000    0.000    0.000 object_file.py:32(ObjectFileRef)
        3    0.000    0.000    0.000    0.000 module.py:110(get_named_metadata)
        6    0.000    0.000    0.000    0.000 builder.py:45(_binop_with_overflow)
        1    0.000    0.000    0.000    0.000 __init__.py:248(VersionConflict)
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        1    0.000    0.000    0.000    0.000 __init__.py:1906(CallWrapper)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1153(AnchoredText)
        1    0.000    0.000    0.000    0.000 streamplot.py:316(Grid)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 image.py:1402(BboxImage)
        1    0.000    0.000    0.000    0.000 widgets.py:26(LockDraw)
        1    0.000    0.000    0.000    0.000 patches.py:3004(Bar)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1419(Vlist)
        1    0.000    0.000    0.000    0.000 backend_tools.py:361(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 transforms.py:1827(Affine2DBase)
        4    0.000    0.000    0.000    0.000 pyparsing.py:493(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1758(LinearLocator)
        3    0.000    0.000    0.000    0.000 rcsetup.py:519(validate_bbox)
        3    0.000    0.000    0.000    0.000 rcsetup.py:533(validate_sketch)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 records.py:224(record)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 getlimits.py:461(iinfo)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 listobject.py:64(ListIterModel)
        4    0.000    0.000    0.000    0.000 mathimpl.py:104(<listcomp>)
        4    0.000    0.000    0.000    0.000 npyimpl.py:329(_pack_output_values)
        1    0.000    0.000    0.000    0.000 cffi_utils.py:184(FFI_from_buffer)
        1    0.000    0.000    0.000    0.000 cffi_utils.py:204(FFIAttribute)
        1    0.000    0.000    0.000    0.000 target_extension.py:110(JitDecorator)
        1    0.000    0.000    0.000    0.000 typed_passes.py:355(NativeLowering)
        1    0.000    0.000    0.000    0.000 models.py:255(ProxyModel)
        3    0.000    0.000    0.000    0.000 imputils.py:158(_decorate_setattr)
        1    0.000    0.000    0.000    0.000 functions.py:62(_ResolutionFailures)
        1    0.000    0.000    0.000    0.000 instructions.py:54(CallInstrAttributes)
        1    0.000    0.000    0.000    0.000 abstract.py:288(DTypeSpec)
        1    0.000    0.000    0.000    0.000 containers.py:29(Pair)
        1    0.000    0.000    0.000    0.000 containers.py:377(NamedUniTuple)
        8    0.000    0.000    0.000    0.000 misc.py:303(key)
        1    0.000    0.000    0.000    0.000 consts.py:9(ConstantInference)
        1    0.000    0.000    0.000    0.000 targets.py:263(TargetMachine)
        1    0.000    0.000    0.000    0.000 zipfile.py:2233(FastLookup)
        1    0.000    0.000    0.000    0.000 __init__.py:3450(Radiobutton)
        1    0.000    0.000    0.000    0.000 __init__.py:3483(Scale)
        1    0.000    0.000    0.000    0.000 _factories.py:13(__call__)
        1    0.000    0.000    0.000    0.000 image.py:1189(PcolorImage)
        1    0.000    0.000    0.000    0.000 mathtext.py:52(MathtextBackend)
        1    0.000    0.000    0.000    0.000 backend_tools.py:371(ToolGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:401(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 transforms.py:2637(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4305(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 _datasource.py:536(Repository)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 codegen.py:974(JITCodeLibrary)
        4    0.000    0.000    0.000    0.000 codegen.py:1046(<listcomp>)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:394(PassRegistry)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:561(MakeFunctionToJitFunction)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1234(<dictcomp>)
        6    0.000    0.000    0.000    0.000 typeinfer.py:1752(propagate_finished)
        1    0.000    0.000    0.000    0.000 npydecl.py:25(Numpy_rules_ufunc)
        3    0.000    0.000    0.000    0.000 compiler.py:319(__init__)
        1    0.000    0.000    0.000    0.000 ir_print.py:5(RewritePrintCalls)
        1    0.000    0.000    0.000    0.000 manager.py:6(DataModelManager)
        1    0.000    0.000    0.000    0.000 models.py:1010(CharSeq)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:12(AsNumbaTypeRegistry)
        1    0.000    0.000    0.000    0.000 functions.py:650(NamedTupleClass)
        1    0.000    0.000    0.000    0.000 iterators.py:34(Generator)
        1    0.000    0.000    0.000    0.000 function_type.py:125(FunctionPrototype)
        1    0.000    0.000    0.000    0.000 containers.py:78(BaseContainerPayload)
        1    0.000    0.000    0.000    0.000 ir.py:744(__str__)
        1    0.000    0.000    0.000    0.000 specifiers.py:645(<listcomp>)
        1    0.000    0.000    0.000    0.000 tokens.py:31(StreamStartToken)
        1    0.000    0.000    0.000    0.000 __init__.py:191(Event)
        1    0.000    0.000    0.000    0.000 __init__.py:596(BooleanVar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:747(__init__)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 dates.py:1468(YearLocator)
        1    0.000    0.000    0.000    0.000 _data.py:157(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 patches.py:3201(_Curve)
        1    0.000    0.000    0.000    0.000 mathtext.py:266(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1132(Char)
        1    0.000    0.000    0.000    0.000 backend_tools.py:441(ToolXScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:628(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 pyplot.py:401(_IoffContext)
        1    0.000    0.000    0.000    0.000 ElementTree.py:79(DefusedXMLParser)
        1    0.000    0.000    0.000    0.000 index_tricks.py:557(__init__)
        1    0.000    0.000    0.000    0.000 records.py:309(recarray)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 _internal.py:559(_Stream)
        3    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 boxing.py:599(_NumbaTypeHelper)
        2    0.000    0.000    0.000    0.000 context.py:11(__init__)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:52(UFuncTarget)
        1    0.000    0.000    0.000    0.000 type_annotations.py:16(SourceLines)
        2    0.000    0.000    0.000    0.000 byteflow.py:1317(get_tos)
        3    0.000    0.000    0.000    0.000 controlflow.py:702(<lambda>)
       10    0.000    0.000    0.000    0.000 models.py:346(has_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 ir_utils.py:39(_MaxLabel)
        1    0.000    0.000    0.000    0.000 functions.py:676(NumberClass)
        1    0.000    0.000    0.000    0.000 instructions.py:291(SelectInstr)
        3    0.000    0.000    0.000    0.000 utils.py:365(__len__)
        1    0.000    0.000    0.000    0.000 abstract.py:31(_TypeMetaclass)
        1    0.000    0.000    0.000    0.000 values.py:657(MDValue)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 tokens.py:72(FlowEntryToken)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:7(FigureCanvasTkAgg)
        1    0.000    0.000    0.000    0.000 calendar.py:548(different_locale)
        5    0.000    0.000    0.000    0.000 six.py:186(_get_module)
        3    0.000    0.000    0.000    0.000 six.py:880(add_metaclass)
        1    0.000    0.000    0.000    0.000 dates.py:1871(ConciseDateConverter)
        1    0.000    0.000    0.000    0.000 image.py:1340(FigureImage)
        1    0.000    0.000    0.000    0.000 mathtext.py:327(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 backend_tools.py:386(ToolMinorGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:933(ToolCopyToClipboardBase)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5166(postParse)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1276(XMLPullParser)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:1036(_idat)
        1    0.000    0.000    0.000    0.000 colors.py:1621(SymLogNorm)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:92(<genexpr>)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 pathlib.py:49(_Flavour)
        7    0.000    0.000    0.000    0.000 enum.py:1049(<lambda>)
        5    0.000    0.000    0.000    0.000 contextlib.py:530(__enter__)
        3    0.000    0.000    0.000    0.000 functools.py:421(_unwrap_partial)
        3    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:70(InlineClosureCallPass)
        1    0.000    0.000    0.000    0.000 randomdecl.py:214(<listcomp>)
        1    0.000    0.000    0.000    0.000 _pep440.py:77(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 collections.py:81(NamedTupleAttribute)
        1    0.000    0.000    0.000    0.000 retarget.py:13(RetargetCache)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:111(IRProcessing)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1301(IterLoopCanonicalization)
        1    0.000    0.000    0.000    0.000 parfor.py:489(LoopNest)
        1    0.000    0.000    0.000    0.000 parfor.py:518(Parfor)
        3    0.000    0.000    0.000    0.000 typeinfer.py:908(set_context)
        1    0.000    0.000    0.000    0.000 npydecl.py:907(NdColumnStack)
        1    0.000    0.000    0.000    0.000 bytecode.py:173(ByteCodeIter)
        1    0.000    0.000    0.000    0.000 dispatcher.py:87(_FunctionCompiler)
        1    0.000    0.000    0.000    0.000 pythonapi.py:54(_BoxContext)
        1    0.000    0.000    0.000    0.000 functions.py:490(WeakType)
        1    0.000    0.000    0.000    0.000 functions.py:705(RecursiveCall)
        1    0.000    0.000    0.000    0.000 npytypes.py:261(NumpyFlatType)
        1    0.000    0.000    0.000    0.000 context.py:19(Rating)
        5    0.000    0.000    0.000    0.000 common.py:21(iterator_type)
        1    0.000    0.000    0.000    0.000 common.py:15(SimpleIterableType)
        1    0.000    0.000    0.000    0.000 errors.py:23(NumbaWarning)
        1    0.000    0.000    0.000    0.000 errors.py:703(ForceLiteralArg)
        1    0.000    0.000    0.000    0.000 _utils.py:8(NameScope)
        1    0.000    0.000    0.000    0.000 _manylinux.py:130(_GLibCVersion)
        1    0.000    0.000    0.000    0.000 _musllinux.py:71(_MuslVersion)
        1    0.000    0.000    0.000    0.000 pyparsing.py:718(<listcomp>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3188(parseImpl)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4383(postParse)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 tokens.py:42(BlockSequenceStartToken)
        1    0.000    0.000    0.000    0.000 __init__.py:1928(XView)
        1    0.000    0.000    0.000    0.000 polar.py:409(RadialLocator)
        1    0.000    0.000    0.000    0.000 trirefine.py:47(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 category.py:149(StrCategoryFormatter)
        1    0.000    0.000    0.000    0.000 calendar.py:74(<listcomp>)
        8    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        1    0.000    0.000    0.000    0.000 six.py:169(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 _factories.py:9(__init__)
        1    0.000    0.000    0.000    0.000 text.py:1318(OffsetFrom)
        1    0.000    0.000    0.000    0.000 __init__.py:61(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 cm.py:101(ColormapRegistry)
        1    0.000    0.000    0.000    0.000 transforms.py:1777(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2673(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 ElementPath.py:350(_SelectorContext)
        1    0.000    0.000    0.000    0.000 ticker.py:1665(IndexLocator)
        1    0.000    0.000    0.000    0.000 __init__.py:1248(<dictcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:82(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _iotools.py:134(LineSplitter)
        1    0.000    0.000    0.000    0.000 function_base.py:1951(vectorize)
        1    0.000    0.000    0.000    0.000 machar.py:16(MachAr)
        6    0.000    0.000    0.000    0.000 signal.py:48(_wraps)
        1    0.000    0.000    0.000    0.000 selectors.py:443(EpollSelector)
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        2    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1049(<listcomp>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:286(InlineWorker)
        4    0.000    0.000    0.000    0.000 npyimpl.py:375(<listcomp>)
        1    0.000    0.000    0.000    0.000 wrappers.py:667(_ScalarArgLoader)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:254(UFuncBuilder)
        1    0.000    0.000    0.000    0.000 codegen.py:84(_CFG)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:14(RecordLLVMPassTimings)
        1    0.000    0.000    0.000    0.000 typed_passes.py:502(InlineOverloads)
        1    0.000    0.000    0.000    0.000 parfor.py:2139(ConvertReducePass)
        3    0.000    0.000    0.000    0.000 typeinfer.py:136(__init__)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:32(StencilPass)
        1    0.000    0.000    0.000    0.000 compiler.py:376(CompilerBase)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:218(_AnyMeta)
        1    0.000    0.000    0.000    0.000 static_getitem.py:5(RewriteConstGetitems)
        1    0.000    0.000    0.000    0.000 dispatcher.py:215(CompilingCounter)
        1    0.000    0.000    0.000    0.000 extending.py:557(BoundLiteralArgs)
        1    0.000    0.000    0.000    0.000 pythonapi.py:65(_UnboxContext)
        1    0.000    0.000    0.000    0.000 pythonapi.py:95(NativeValue)
        1    0.000    0.000    0.000    0.000 funcdesc.py:181(PythonFunctionDescriptor)
        1    0.000    0.000    0.000    0.000 iterators.py:5(RangeType)
        1    0.000    0.000    0.000    0.000 cpu_options.py:67(ParallelOptions)
        1    0.000    0.000    0.000    0.000 containers.py:395(NamedTuple)
        1    0.000    0.000    0.000    0.000 misc.py:122(Module)
        1    0.000    0.000    0.000    0.000 misc.py:149(CPointer)
        1    0.000    0.000    0.000    0.000 misc.py:214(Optional)
        1    0.000    0.000    0.000    0.000 castgraph.py:69(TypeGraph)
        1    0.000    0.000    0.000    0.000 ir.py:208(SlotEqualityCheckMixin)
        1    0.000    0.000    0.000    0.000 types.py:435(ArrayType)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(DefaultProvider)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:4377(LabelFrame)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 cyaml.py:30(CFullLoader)
        1    0.000    0.000    0.000    0.000 __init__.py:1949(YView)
        1    0.000    0.000    0.000    0.000 __init__.py:3990(OptionMenu)
        1    0.000    0.000    0.000    0.000 calendar.py:156(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:77(get_projection_names)
        1    0.000    0.000    0.000    0.000 patches.py:2542(Sawtooth)
        1    0.000    0.000    0.000    0.000 backend_tools.py:414(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:603(ToolBack)
        1    0.000    0.000    0.000    0.000 backend_tools.py:612(ToolForward)
        1    0.000    0.000    0.000    0.000 collections.py:994(PathCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1362(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 pyparsing.py:492(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4802(Optional)
        1    0.000    0.000    0.000    0.000 TiffTags.py:23(TagInfo)
        1    0.000    0.000    0.000    0.000 scale.py:379(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 ticker.py:2210(LogLocator)
        1    0.000    0.000    0.000    0.000 __init__.py:101(_StrongRef)
        1    0.000    0.000    0.000    0.000 __init__.py:553(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2058(_OrderedSet)
        1    0.000    0.000    0.000    0.000 docstring.py:4(Substitution)
        1    0.000    0.000    0.000    0.000 common.py:25(DTDForbidden)
        1    0.000    0.000    0.000    0.000 core.py:1278(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 threading.py:1301(_make_invoke_excepthook)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
        9    0.000    0.000    0.000    0.000 _globals.py:87(__repr__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        6    0.000    0.000    0.000    0.000 enum.py:796(name)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        5    0.000    0.000    0.000    0.000 unicode.py:2022(gen_isX)
        1    0.000    0.000    0.000    0.000 arraydecl.py:657(ArrayFlagsAttribute)
