LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.307, Time: 1.977700 s
         4097999 function calls (4037902 primitive calls) in 5.535 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      226    0.000    0.000    0.001    0.000 warnings.py:165(simplefilter)
     4326    0.001    0.000    0.001    0.000 version.py:393(_parse_letter_version)
        1    0.000    0.000    0.001    0.001 __init__.py:445(StrFormatStyle)
        1    0.000    0.000    0.001    0.001 nrt.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _color_data.py:1(<module>)
    54/10    0.000    0.000    0.001    0.000 pyparsing.py:3762(streamline)
      296    0.001    0.000    0.001    0.000 sre_parse.py:225(__init__)
        2    0.000    0.000    0.001    0.001 removerefctpass.py:37(_legalize)
       74    0.000    0.000    0.001    0.000 config.py:145(_readenv)
        8    0.000    0.000    0.001    0.000 npyimpl.py:161(_prepare_argument)
      294    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
       71    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
        8    0.000    0.000    0.001    0.000 cgutils.py:618(loop_nest)
      205    0.000    0.000    0.001    0.000 instructions.py:413(descr)
        1    0.000    0.000    0.001    0.001 nrtopt.py:1(<module>)
        6    0.000    0.000    0.001    0.000 dataclasses.py:412(_create_fn)
       40    0.000    0.000    0.001    0.000 ir_utils.py:2191(enforce_no_dels)
       17    0.000    0.000    0.001    0.000 ast.py:33(parse)
       75    0.000    0.000    0.001    0.000 pprint.py:412(_format_items)
     1658    0.001    0.000    0.001    0.000 ir.py:379(__getattr__)
       51    0.000    0.000    0.001    0.000 numeric.py:76(zeros_like)
        1    0.000    0.000    0.001    0.001 _text_helpers.py:1(<module>)
      225    0.000    0.000    0.001    0.000 utils.py:31(erase_traceback)
      155    0.000    0.000    0.001    0.000 __init__.py:2519(_parse_extras)
       84    0.000    0.000    0.001    0.000 pyparsing.py:3390(__init__)
        1    0.000    0.000    0.001    0.001 _manylinux.py:1(<module>)
      104    0.000    0.000    0.001    0.000 __init__.py:269(wrapper)
        2    0.000    0.000    0.001    0.001 typing.py:2267(__new__)
       62    0.000    0.000    0.001    0.000 deprecation.py:192(finalize)
      801    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:357(__init__)
        3    0.000    0.000    0.001    0.000 codegen.py:768(_finalize_dynamic_globals)
      476    0.001    0.000    0.001    0.000 __init__.py:657(__getitem__)
       11    0.000    0.000    0.001    0.000 callconv.py:409(check_try_status)
        1    0.000    0.000    0.001    0.001 npytypes.py:1(<module>)
       72    0.000    0.000    0.001    0.000 containers.py:256(__unliteral__)
        8    0.000    0.000    0.001    0.000 cgutils.py:646(_loop_nest)
       29    0.000    0.000    0.001    0.000 deprecation.py:259(rename_parameter)
       13    0.001    0.000    0.001    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:3152(parse)
     4629    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        2    0.000    0.000    0.001    0.000 __init__.py:3080(parse_requirements)
       69    0.000    0.000    0.001    0.000 instructions.py:489(__init__)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:565(_find_module_shim)
      187    0.000    0.000    0.001    0.000 overload_glue.py:210(defer_lowering)
       44    0.001    0.000    0.001    0.000 dispatcher.py:244(__init__)
        4    0.000    0.000    0.001    0.000 ssa.py:130(_fresh_vars)
        1    0.000    0.000    0.001    0.001 __init__.py:3107(__init__)
      123    0.000    0.000    0.001    0.000 __init__.py:2880(insert_on)
       59    0.000    0.000    0.001    0.000 instructions.py:665(__init__)
      450    0.001    0.000    0.001    0.000 enum.py:470(__setattr__)
        9    0.000    0.000    0.001    0.000 patches.py:2262(__init_subclass__)
     1787    0.001    0.000    0.001    0.000 __init__.py:1455(debug)
       38    0.000    0.000    0.001    0.000 interpreter.py:1464(_binop)
        2    0.000    0.000    0.001    0.000 typing.py:2247(_make_nmtuple)
       42    0.000    0.000    0.001    0.000 models.py:629(get)
      254    0.000    0.000    0.001    0.000 ir.py:1102(define)
      130    0.000    0.000    0.001    0.000 builder.py:281(goto_entry_block)
     1024    0.001    0.000    0.001    0.000 imputils.py:37(decorate)
       58    0.000    0.000    0.001    0.000 builder.py:825(branch)
     3145    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
       22    0.000    0.000    0.001    0.000 controlflow.py:217(_loops)
        2    0.000    0.000    0.001    0.000 lowering.py:318(setup_function)
        1    0.000    0.000    0.001    0.001 hermite.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1516(find_loader)
        8    0.000    0.000    0.001    0.000 cgutils.py:736(get_item_pointer2)
        1    0.000    0.000    0.001    0.001 config.py:323(avx_default)
      205    0.001    0.000    0.001    0.000 sre_parse.py:296(_class_escape)
        9    0.000    0.000    0.001    0.000 compiler_machinery.py:242(finalize)
       35    0.000    0.000    0.001    0.000 __init__.py:2071(getLogger)
        1    0.000    0.000    0.001    0.001 __init__.py:899(<dictcomp>)
       75    0.000    0.000    0.001    0.000 removerefctpass.py:44(valid_output)
      132    0.000    0.000    0.001    0.000 typing.py:515(<genexpr>)
       67    0.000    0.000    0.001    0.000 pyparsing.py:4442(__init__)
       22    0.000    0.000    0.001    0.000 controlflow.py:660(_find_loops)
        1    0.000    0.000    0.001    0.001 backend_agg.py:1(<module>)
       20    0.000    0.000    0.001    0.000 controlflow.py:270(loops)
       18    0.001    0.000    0.001    0.000 analysis.py:190(compute_live_variables)
       40    0.000    0.000    0.001    0.000 values.py:804(descr)
      213    0.001    0.000    0.001    0.000 typeof.py:60(_typeof_buffer)
        8    0.000    0.000    0.001    0.000 npyimpl.py:68(__init__)
        8    0.000    0.000    0.001    0.000 cgutils.py:486(for_range)
        3    0.000    0.000    0.001    0.000 module.py:56(__str__)
        1    0.000    0.000    0.001    0.001 __init__.py:93(_ensure_llvm)
       18    0.000    0.000    0.001    0.000 postproc.py:37(cfg)
        6    0.000    0.000    0.001    0.000 callconv.py:490(decorate_function)
       18    0.000    0.000    0.001    0.000 transforms.py:306(yield_loops_with_multiple_backedges)
     4629    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
      9/6    0.000    0.000    0.001    0.000 pyparsing.py:3859(parseImpl)
      135    0.000    0.000    0.001    0.000 values.py:452(_to_string)
       16    0.000    0.000    0.001    0.000 cgutils.py:656(pack_array)
      902    0.001    0.000    0.001    0.000 inspect.py:2412(<lambda>)
      914    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
        4    0.000    0.000    0.001    0.000 callconv.py:440(return_status_propagate)
        2    0.000    0.000    0.001    0.000 typeinfer.py:1118(unify)
      472    0.000    0.000    0.001    0.000 numpy_support.py:394(<listcomp>)
       91    0.000    0.000    0.001    0.000 typeinfer.py:1647(typeof_expr)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
       60    0.000    0.000    0.001    0.000 numbers.py:1332(constant_integer)
     1707    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.001    0.001 _polybase.py:1(<module>)
        3    0.000    0.000    0.001    0.000 codegen.py:1014(scan_unresolved_symbols)
      635    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
        3    0.000    0.000    0.001    0.000 codegen.py:1151(create_library)
        2    0.000    0.000    0.001    0.000 funcdesc.py:187(from_specialized_function)
        5    0.000    0.000    0.001    0.000 tokenize.py:321(read_or_stop)
     3192    0.001    0.000    0.001    0.000 _utils.py:13(is_used)
       16    0.000    0.000    0.001    0.000 cgutils.py:145(_get_ptr_by_name)
      624    0.000    0.000    0.001    0.000 types.py:30(__ne__)
        2    0.000    0.000    0.001    0.000 funcdesc.py:167(_from_python_function)
        3    0.000    0.000    0.001    0.000 codegen.py:644(__init__)
        1    0.000    0.000    0.001    0.001 caching.py:1(<module>)
        9    0.000    0.000    0.001    0.000 compiler_machinery.py:355(dependency_analysis)
      205    0.000    0.000    0.001    0.000 typeconv.py:117(_cb_update)
        5    0.001    0.000    0.001    0.000 {method 'readline' of '_io.BufferedReader' objects}
      392    0.001    0.000    0.001    0.000 {built-in method fromkeys}
     4162    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
      715    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:826(find_spec)
        2    0.000    0.000    0.001    0.000 targetconfig.py:290(get_mangle_string)
        8    0.000    0.000    0.001    0.000 templates.py:756(_build_impl)
     3906    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      148    0.000    0.000    0.001    0.000 values.py:1048(_to_list)
        2    0.000    0.000    0.001    0.000 funcdesc.py:38(__init__)
       88    0.000    0.000    0.001    0.000 models.py:135(contains_nrt_meminfo)
       51    0.000    0.000    0.001    0.000 linalg.py:205(_assert_finite)
       30    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.generic' objects}
       23    0.000    0.000    0.001    0.000 interpreter.py:471(_end_current_block)
       55    0.000    0.000    0.001    0.000 contextlib.py:252(contextmanager)
      362    0.000    0.000    0.001    0.000 ir_utils.py:2196(<listcomp>)
        9    0.000    0.000    0.001    0.000 codegen.py:1200(_create_empty_module)
        2    0.000    0.000    0.001    0.000 function_type.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dviread.py:177(Dvi)
      792    0.001    0.000    0.001    0.000 typing.py:935(_is_dunder)
       30    0.000    0.000    0.001    0.000 getlimits.py:41(<lambda>)
       82    0.000    0.000    0.001    0.000 extending.py:323(__init__)
        6    0.000    0.000    0.001    0.000 pythonapi.py:1295(if_object_ok)
      311    0.000    0.000    0.001    0.000 context.py:250(_get_attribute_templates)
      116    0.000    0.000    0.001    0.000 base.py:493(get_value_type)
        1    0.000    0.000    0.001    0.001 tokens.py:1(<module>)
      167    0.000    0.000    0.001    0.000 ir.py:1140(redefine)
      245    0.000    0.000    0.001    0.000 typeinfer.py:54(add_type)
        4    0.000    0.000    0.001    0.000 base.py:292(mangler)
        4    0.000    0.000    0.001    0.000 funcdesc.py:12(default_mangler)
       35    0.000    0.000    0.001    0.000 __init__.py:1315(getLogger)
        4    0.000    0.000    0.001    0.000 itanium_mangler.py:221(mangle)
       29    0.000    0.000    0.001    0.000 builder.py:588(icmp_unsigned)
       83    0.000    0.000    0.001    0.000 values.py:781(__init__)
      187    0.000    0.000    0.001    0.000 overload_glue.py:256(real_call)
       44    0.000    0.000    0.001    0.000 typeinfer.py:196(__call__)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
       10    0.000    0.000    0.001    0.000 extras.py:235(__init__)
      538    0.000    0.000    0.001    0.000 controlflow.py:101(add_edge)
        4    0.000    0.000    0.001    0.000 templates.py:1056(_init_once)
      289    0.000    0.000    0.001    0.000 values.py:863(__iter__)
        1    0.000    0.000    0.001    0.001 tricontour.py:1(<module>)
      354    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.001    0.001 itanium_mangler.py:1(<module>)
       10    0.000    0.000    0.001    0.000 extras.py:239(getdoc)
        1    0.000    0.000    0.001    0.001 _musllinux.py:1(<module>)
        1    0.000    0.000    0.001    0.001 requirements.py:100(__init__)
        2    0.000    0.000    0.001    0.000 __init__.py:462(_get_config_or_cache_dir)
     2362    0.001    0.000    0.001    0.000 ir.py:251(__hash__)
        5    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
       51    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(all)
       10    0.000    0.000    0.001    0.000 version.py:42(parse)
        1    0.000    0.000    0.001    0.001 _ccallback.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
        1    0.000    0.000    0.001    0.001 targets.py:1(<module>)
        1    0.000    0.000    0.001    0.001 gridspec.py:1(<module>)
       75    0.000    0.000    0.001    0.000 enum.py:579(_get_mixins_)
      144    0.000    0.000    0.001    0.000 analysis.py:66(fix_point_progress)
        1    0.000    0.000    0.001    0.001 callwrapper.py:195(get_env)
        2    0.000    0.000    0.001    0.000 typed_passes.py:811(_strip_phi_nodes)
      513    0.001    0.000    0.001    0.000 controlflow.py:381(_dfs)
     2948    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
     2934    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
       22    0.000    0.000    0.001    0.000 builder.py:629(select)
      231    0.000    0.000    0.001    0.000 warnings.py:181(_add_filter)
        2    0.000    0.000    0.001    0.000 removerefctpass.py:23(_rewrite_function)
        1    0.000    0.000    0.001    0.001 pkgutil.py:1(<module>)
       26    0.000    0.000    0.001    0.000 controlflow.py:205(_back_edges)
       83    0.000    0.000    0.001    0.000 instructions.py:530(<listcomp>)
      162    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.001    0.001 object_mode_passes.py:1(<module>)
       28    0.000    0.000    0.001    0.000 models.py:709(getter)
      738    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:746(find_spec)
       23    0.000    0.000    0.001    0.000 interpreter.py:538(_remove_unused_temporaries)
       39    0.000    0.000    0.001    0.000 ir_utils.py:1571(find_callname)
     2345    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
     1246    0.000    0.000    0.001    0.000 _utils.py:71(_stringify_metadata)
      168    0.000    0.000    0.001    0.000 misc.py:90(__init__)
     1018    0.001    0.000    0.001    0.000 sre_parse.py:169(__setitem__)
      284    0.000    0.000    0.001    0.000 function_base.py:461(_add_docstring)
      801    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:165(__init__)
