LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.290, Time: 0.822737 s
         7611040 function calls (7348788 primitive calls) in 6.810 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      640    0.002    0.000    0.027    0.000 builder.py:297(if_then)
        1    0.000    0.000    0.026    0.026 lines.py:1(<module>)
      346    0.026    0.000    0.026    0.000 {built-in method builtins.compile}
     1376    0.006    0.000    0.026    0.000 context.py:287(find_matching_getattr_template)
        1    0.000    0.000    0.026    0.026 nrt.py:19(initialize)
    16/15    0.000    0.000    0.026    0.002 imputils.py:333(wrapper)
      297    0.001    0.000    0.026    0.000 transforms.py:353(canonicalize_cfg)
     1714    0.001    0.000    0.026    0.000 lowering.py:1370(_alloca_var)
      369    0.002    0.000    0.026    0.000 base.py:53(_find)
        1    0.000    0.000    0.026    0.026 unicode.py:1(<module>)
        1    0.000    0.000    0.026    0.026 requirements.py:1(<module>)
   296564    0.026    0.000    0.026    0.000 {method 'lstrip' of 'str' objects}
       89    0.000    0.000    0.025    0.000 overload_glue.py:240(glue_typing)
      276    0.000    0.000    0.025    0.000 overload_glue.py:197(__call__)
        1    0.000    0.000    0.025    0.025 _backend_tk.py:1(<module>)
      816    0.001    0.000    0.025    0.000 cgutils.py:893(gep_inbounds)
        1    0.000    0.000    0.025    0.025 nrtdynmod.py:205(compile_nrt_functions)
        1    0.000    0.000    0.025    0.025 text.py:1(<module>)
       47    0.000    0.000    0.025    0.001 pprint.py:469(_pprint_default_dict)
      297    0.001    0.000    0.025    0.000 transforms.py:283(canonicalize_cfg_single_backedge)
     1965    0.005    0.000    0.025    0.000 builder.py:768(store)
       89    0.000    0.000    0.025    0.000 overload_glue.py:18(__init__)
      541    0.022    0.000    0.025    0.000 sre_compile.py:292(_optimize_charset)
       47    0.000    0.000    0.025    0.001 pprint.py:205(_pprint_dict)
      442    0.000    0.000    0.024    0.000 typeinfer.py:1471(resolve_value_type)
      831    0.003    0.000    0.024    0.000 cgutils.py:900(gep)
       93    0.001    0.000    0.024    0.000 types.py:33(_get_ll_pointer_type)
        1    0.000    0.000    0.024    0.024 Image.py:1(<module>)
     1314    0.001    0.000    0.024    0.000 context.py:268(core)
      440    0.003    0.000    0.024    0.000 values.py:925(__init__)
      248    0.000    0.000    0.024    0.000 linecache.py:36(getlines)
      635    0.002    0.000    0.023    0.000 <frozen importlib._bootstrap_external>:1070(get_data)
        7    0.000    0.000    0.023    0.003 linecache.py:80(updatecache)
        1    0.000    0.000    0.023    0.023 arraymath.py:36(_check_blas)
        1    0.000    0.000    0.023    0.023 linalg.py:54(ensure_blas)
      149    0.000    0.000    0.023    0.000 inline_closurecall.py:1337(match)
      254    0.001    0.000    0.023    0.000 __init__.py:2035(_by_version)
    25907    0.014    0.000    0.023    0.000 enum.py:359(__call__)
     9952    0.006    0.000    0.023    0.000 contextlib.py:279(helper)
        1    0.000    0.000    0.023    0.023 callconv.py:1(<module>)
    37140    0.016    0.000    0.023    0.000 targetconfig.py:111(getter)
       34    0.001    0.000    0.023    0.001 codegen.py:774(_verify_declare_only_symbols)
6019/6010    0.005    0.000    0.023    0.000 context.py:517(can_convert)
       24    0.000    0.000    0.023    0.001 castgraph.py:131(unsafe)
      148    0.003    0.000    0.023    0.000 inline_closurecall.py:1350(_inline_const_arraycall)
    26106    0.017    0.000    0.023    0.000 event.py:254(on_end)
        3    0.000    0.000    0.023    0.008 base.py:1(<module>)
     1315    0.002    0.000    0.022    0.000 module.py:233(_next)
  301/299    0.000    0.000    0.022    0.000 __init__.py:10(__getattr__)
      677    0.001    0.000    0.022    0.000 cgutils.py:142(_get_ptr_by_index)
31694/30874    0.016    0.000    0.022    0.000 abstract.py:120(__eq__)
      103    0.000    0.000    0.022    0.000 lowering.py:1484(alloca)
    45712    0.018    0.000    0.022    0.000 {built-in method _abc._abc_instancecheck}
       47    0.002    0.000    0.022    0.000 pprint.py:376(_format_dict_items)
      616    0.002    0.000    0.022    0.000 cgutils.py:417(get_or_insert_function)
      369    0.002    0.000    0.021    0.000 base.py:60(_select_compatible)
     1066    0.003    0.000    0.021    0.000 byteflow.py:276(dispatch)
      254    0.001    0.000    0.021    0.000 __init__.py:2041(<listcomp>)
8169/8033    0.005    0.000    0.021    0.000 {built-in method builtins.any}
      127    0.001    0.000    0.021    0.000 typeinfer.py:1557(typeof_global)
        1    0.000    0.000    0.021    0.021 category.py:1(<module>)
      103    0.000    0.000    0.021    0.000 lowering.py:1489(alloca_lltype)
      720    0.004    0.000    0.021    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
      440    0.002    0.000    0.021    0.000 values.py:963(descr_prototype)
       29    0.000    0.000    0.021    0.001 base.py:907(call_internal_no_propagate)
     1016    0.002    0.000    0.020    0.000 __init__.py:2026(try_parse)
    11291    0.020    0.000    0.020    0.000 {method 'search' of 're.Pattern' objects}
      833    0.006    0.000    0.020    0.000 templates.py:887(make_overload_template)
    58/50    0.000    0.000    0.020    0.000 <frozen importlib._bootstrap_external>:1182(exec_module)
     9287    0.012    0.000    0.020    0.000 inspect.py:612(unwrap)
    58/50    0.005    0.000    0.020    0.000 {built-in method _imp.exec_dynamic}
     1093    0.002    0.000    0.020    0.000 __init__.py:2778(_get_metadata)
    22270    0.010    0.000    0.020    0.000 utils.py:466(stream_list)
      216    0.011    0.000    0.020    0.000 artist.py:1358(<listcomp>)
     3210    0.004    0.000    0.020    0.000 base.py:107(_match_arglist)
       14    0.000    0.000    0.020    0.001 __init__.py:2116(safe_listdir)
      162    0.000    0.000    0.020    0.000 __init__.py:2992(_reload_version)
     1132    0.008    0.000    0.020    0.000 interpreter.py:692(store)
        1    0.000    0.000    0.020    0.020 py3k.py:1(<module>)
    42424    0.019    0.000    0.019    0.000 {method 'split' of 'str' objects}
       30    0.003    0.000    0.019    0.001 __init__.py:763(_rc_params_in_file)
        1    0.000    0.000    0.019    0.019 _parser.py:1(<module>)
       33    0.000    0.000    0.019    0.001 compiler.py:511(define_pipelines)
      149    0.001    0.000    0.019    0.000 ir_print.py:11(match)
      487    0.001    0.000    0.019    0.000 targetconfig.py:190(__eq__)
       34    0.001    0.000    0.019    0.001 codegen.py:768(_finalize_dynamic_globals)
      162    0.000    0.000    0.019    0.000 __init__.py:2783(_get_version)
      162    0.000    0.000    0.019    0.000 __init__.py:2561(_version_from_file)
       34    0.001    0.000    0.019    0.001 codegen.py:1033(scan_defined_symbols)
       22    0.000    0.000    0.019    0.001 callconv.py:116(raise_error)
      129    0.001    0.000    0.019    0.000 linker.py:5(link_modules)
   160138    0.019    0.000    0.019    0.000 {method 'append' of 'list' objects}
       34    0.001    0.000    0.019    0.001 codegen.py:1014(scan_unresolved_symbols)
     9149    0.013    0.000    0.018    0.000 inspect.py:66(get_annotations)
       33    0.000    0.000    0.018    0.001 compiler.py:534(define_nopython_pipeline)
    32068    0.018    0.000    0.018    0.000 {method 'expandtabs' of 'str' objects}
       73    0.000    0.000    0.018    0.000 callconv.py:353(set_static_user_exc)
     4260    0.004    0.000    0.018    0.000 ffi.py:313(close)
        3    0.000    0.000    0.018    0.006 callwrapper.py:102(build)
1204/1128    0.001    0.000    0.018    0.000 base.py:703(cast)
      105    0.000    0.000    0.018    0.000 module.py:200(clone)
        3    0.000    0.000    0.018    0.006 core.py:1(<module>)
        1    0.000    0.000    0.018    0.018 _pickle.py:1(<module>)
        1    0.000    0.000    0.018    0.018 ir_utils.py:1(<module>)
        3    0.000    0.000    0.018    0.006 callwrapper.py:127(build_wrapper)
       12    0.000    0.000    0.018    0.001 arrayobj.py:445(getitem_array_tuple)
       56    0.001    0.000    0.017    0.000 codegen.py:1231(_function_pass_manager)
     3500    0.005    0.000    0.017    0.000 types.py:77(__call__)
        1    0.000    0.000    0.017    0.017 pyparsing.py:6398(pyparsing_common)
     1624    0.003    0.000    0.017    0.000 ir.py:862(__str__)
      646    0.002    0.000    0.017    0.000 builder.py:874(call)
     1620    0.003    0.000    0.017    0.000 builder.py:755(load)
      124    0.001    0.000    0.017    0.000 typeinfer.py:715(__call__)
     9952    0.015    0.000    0.017    0.000 contextlib.py:102(__init__)
  492/491    0.001    0.000    0.017    0.000 base.py:514(get_constant_generic)
      209    0.000    0.000    0.017    0.000 cgutils.py:124(_make_refs)
     1107    0.006    0.000    0.017    0.000 ir.py:575(__repr__)
      151    0.000    0.000    0.017    0.000 static_getitem.py:13(match)
        2    0.000    0.000    0.017    0.008 __init__.py:340(__init__)
     3139    0.005    0.000    0.017    0.000 abstract.py:48(_intern)
        2    0.017    0.008    0.017    0.008 {built-in method _ctypes.dlopen}
     4053    0.003    0.000    0.017    0.000 ffi.py:356(__del__)
    26900    0.011    0.000    0.016    0.000 event.py:50(_guard_kind)
        1    0.000    0.000    0.016    0.016 reader.py:1(<module>)
      457    0.016    0.000    0.016    0.000 {built-in method builtins.dir}
     2184    0.005    0.000    0.016    0.000 inspect.py:663(_finddoc)
        1    0.000    0.000    0.016    0.016 reader.py:45(Reader)
        1    0.000    0.000    0.016    0.016 _secondary_axes.py:1(<module>)
50426/43253    0.011    0.000    0.016    0.000 {built-in method builtins.hash}
     1965    0.002    0.000    0.016    0.000 instructions.py:429(__init__)
     5600    0.008    0.000    0.016    0.000 values.py:445(__init__)
        1    0.000    0.000    0.016    0.016 _add_newdocs_scalars.py:1(<module>)
      616    0.001    0.000    0.016    0.000 targetconfig.py:187(__hash__)
    22408    0.005    0.000    0.016    0.000 {built-in method builtins.issubclass}
      295    0.002    0.000    0.016    0.000 sre_compile.py:560(_compile_info)
       33    0.003    0.000    0.015    0.000 ir_utils.py:2297(fixup_var_define_in_scope)
      942    0.002    0.000    0.015    0.000 builder.py:976(insert_value)
     5835    0.006    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
    13392    0.009    0.000    0.015    0.000 values.py:564(_get_reference)
      642    0.001    0.000    0.015    0.000 instructions.py:151(descr)
     4259    0.007    0.000    0.015    0.000 instructions.py:653(descr)
      869    0.002    0.000    0.015    0.000 builder.py:921(gep)
       17    0.000    0.000    0.015    0.001 arrayobj.py:329(basic_indexing)
      276    0.001    0.000    0.015    0.000 base.py:1194(__init__)
        1    0.000    0.000    0.015    0.015 specifiers.py:1(<module>)
        1    0.000    0.000    0.015    0.015 textpath.py:1(<module>)
     2546    0.004    0.000    0.015    0.000 errors.py:467(catch_warnings)
     1270    0.006    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
       22    0.000    0.000    0.015    0.001 imputils.py:148(res)
      324    0.000    0.000    0.015    0.000 cgutils.py:149(__getattr__)
        2    0.000    0.000    0.015    0.007 core.py:193(read_style_directory)
      646    0.006    0.000    0.015    0.000 instructions.py:65(__init__)
      642    0.004    0.000    0.015    0.000 instructions.py:120(_descr)
     1532    0.002    0.000    0.015    0.000 cgutils.py:158(__setattr__)
     2119    0.002    0.000    0.015    0.000 pprint.py:453(_repr)
     1091    0.002    0.000    0.015    0.000 interpreter.py:424(_iter_inst)
      207    0.000    0.000    0.015    0.000 ir.py:97(_get_path)
       33    0.000    0.000    0.015    0.000 lowering.py:318(setup_function)
    23054    0.010    0.000    0.015    0.000 ir.py:1221(find_insts)
        3    0.000    0.000    0.015    0.005 __init__.py:51(create_module)
        3    0.000    0.000    0.015    0.005 __init__.py:29(load_module)
      276    0.001    0.000    0.015    0.000 base.py:1223(__call__)
15311/11927    0.004    0.000    0.014    0.000 abc.py:121(__subclasscheck__)
      324    0.001    0.000    0.014    0.000 cgutils.py:166(__getitem__)
     5874    0.005    0.000    0.014    0.000 numpy_support.py:339(ufunc_can_cast)
        1    0.000    0.000    0.014    0.014 table.py:1(<module>)
      207    0.002    0.000    0.014    0.000 posixpath.py:466(relpath)
        2    0.000    0.000    0.014    0.007 extending.py:1(<module>)
       33    0.001    0.000    0.014    0.000 typed_passes.py:520(run_pass)
       28    0.000    0.000    0.014    0.001 __init__.py:841(rc_params_from_file)
        4    0.000    0.000    0.014    0.003 version.py:1(<module>)
     4992    0.006    0.000    0.014    0.000 typeconv.py:40(check_compatible)
     1761    0.003    0.000    0.014    0.000 values.py:1061(__init__)
      291    0.000    0.000    0.014    0.000 callconv.py:155(_get_arg_packer)
        9    0.000    0.000    0.014    0.002 typeconv.py:103(safe_unsafe)
        1    0.000    0.000    0.014    0.014 platform.py:1(<module>)
      124    0.000    0.000    0.014    0.000 __init__.py:3292(<genexpr>)
     1264    0.001    0.000    0.014    0.000 __init__.py:627(__setitem__)
     1856    0.002    0.000    0.014    0.000 inline_closurecall.py:1484(list_var_used)
       10    0.000    0.000    0.014    0.001 rangeobj.py:91(getiter_range32_impl)
       57    0.000    0.000    0.014    0.000 arrayobj.py:91(shape)
      291    0.000    0.000    0.014    0.000 base.py:327(get_arg_packer)
      123    0.000    0.000    0.014    0.000 __init__.py:2789(activate)
      572    0.000    0.000    0.014    0.000 ffi.py:254(__exit__)
        1    0.000    0.000    0.014    0.014 parfor_lowering.py:1(<module>)
     3397    0.003    0.000    0.014    0.000 ssa.py:190(_run_ssa_block_pass)
       82    0.001    0.000    0.014    0.000 callconv.py:490(decorate_function)
     1850    0.002    0.000    0.013    0.000 functions.py:305(<listcomp>)
     1144    0.002    0.000    0.013    0.000 ffi.py:244(close)
        1    0.000    0.000    0.013    0.013 numeric.py:1(<module>)
    26106    0.011    0.000    0.013    0.000 event.py:249(on_start)
      818    0.001    0.000    0.013    0.000 models.py:497(getter)
      166    0.001    0.000    0.013    0.000 extending.py:205(decorate)
        1    0.000    0.000    0.013    0.013 __init__.py:2275(class_factory)
    52212    0.013    0.000    0.013    0.000 event.py:122(is_start)
      276    0.001    0.000    0.013    0.000 base.py:1211(_has_loc)
      291    0.002    0.000    0.013    0.000 packer.py:73(__init__)
        4    0.000    0.000    0.013    0.003 arrayobj.py:3560(iternext_numpy_nditer2)
       28    0.001    0.000    0.013    0.000 ssa.py:167(_run_block_rewrite)
        5    0.000    0.000    0.013    0.003 utils.py:1(<module>)
        2    0.000    0.000    0.013    0.006 parser.py:1(<module>)
     1080    0.001    0.000    0.013    0.000 <frozen importlib._bootstrap>:169(__enter__)
        1    0.000    0.000    0.013    0.013 index_tricks.py:1(<module>)
     1165    0.004    0.000    0.013    0.000 copy.py:66(copy)
     3515    0.004    0.000    0.013    0.000 base.py:127(_match)
      869    0.004    0.000    0.013    0.000 instructions.py:507(__init__)
      942    0.004    0.000    0.013    0.000 instructions.py:665(__init__)
       13    0.000    0.000    0.013    0.001 arrayobj.py:407(_getitem_array_generic)
        1    0.000    0.000    0.013    0.013 pythonapi.py:1(<module>)
      416    0.001    0.000    0.012    0.000 __init__.py:1317(safe_version)
